Object,Time Step,Instance ID,Power Consumption
EdgeServer_2,754,2,165.99599999999998
EdgeServer_3,754,3,66.9914
EdgeServer_4,754,4,66.9914
EdgeServer_5,754,5,74.50833333333334
EdgeServer_6,754,6,108.73333333333333
EdgeServer_1,755,1,203.1225
EdgeServer_2,755,2,165.99599999999998
EdgeServer_3,755,3,66.9914
EdgeServer_4,755,4,66.9914
EdgeServer_5,755,5,74.50833333333334
EdgeServer_6,755,6,97.325
EdgeServer_1,756,1,215.498
EdgeServer_2,756,2,165.99599999999998
EdgeServer_3,756,3,66.9914
EdgeServer_4,756,4,66.9914
EdgeServer_5,756,5,74.50833333333334
EdgeServer_6,756,6,85.91666666666667
EdgeServer_1,757,1,227.87349999999998
EdgeServer_2,757,2,165.99599999999998
EdgeServer_3,757,3,66.9914
EdgeServer_4,757,4,66.9914
EdgeServer_5,757,5,74.50833333333334
EdgeServer_6,757,6,74.50833333333334
EdgeServer_1,758,1,215.498
EdgeServer_2,758,2,165.99599999999998
EdgeServer_3,758,3,66.9914
EdgeServer_4,758,4,66.9914
EdgeServer_5,758,5,74.50833333333334
EdgeServer_6,758,6,85.91666666666667
EdgeServer_1,759,1,215.498
EdgeServer_2,759,2,165.99599999999998
EdgeServer_3,759,3,66.9914
EdgeServer_4,759,4,66.9914
EdgeServer_5,759,5,74.50833333333334
EdgeServer_6,759,6,85.91666666666667
EdgeServer_1,760,1,215.498
EdgeServer_2,760,2,165.99599999999998
EdgeServer_3,760,3,66.9914
EdgeServer_4,760,4,66.9914
EdgeServer_5,760,5,74.50833333333334
EdgeServer_6,760,6,85.91666666666667
EdgeServer_1,761,1,215.498
EdgeServer_2,761,2,165.99599999999998
EdgeServer_3,761,3,66.9914
EdgeServer_4,761,4,66.9914
EdgeServer_5,761,5,74.50833333333334
EdgeServer_6,761,6,85.91666666666667
EdgeServer_1,762,1,215.498
EdgeServer_2,762,2,165.99599999999998
EdgeServer_3,762,3,66.9914
EdgeServer_4,762,4,66.9914
EdgeServer_5,762,5,74.50833333333334
EdgeServer_6,762,6,85.91666666666667
EdgeServer_1,763,1,215.498
EdgeServer_2,763,2,165.99599999999998
EdgeServer_3,763,3,66.9914
EdgeServer_4,763,4,66.9914
EdgeServer_5,763,5,74.50833333333334
EdgeServer_6,763,6,85.91666666666667
EdgeServer_1,764,1,215.498
EdgeServer_2,764,2,165.99599999999998
EdgeServer_3,764,3,66.9914
EdgeServer_4,764,4,66.9914
EdgeServer_5,764,5,74.50833333333334
EdgeServer_6,764,6,85.91666666666667
EdgeServer_1,765,1,215.498
EdgeServer_2,765,2,165.99599999999998
EdgeServer_3,765,3,66.9914
EdgeServer_4,765,4,66.9914
EdgeServer_5,765,5,74.50833333333334
EdgeServer_6,765,6,85.91666666666667
EdgeServer_1,766,1,215.498
EdgeServer_2,766,2,165.99599999999998
EdgeServer_3,766,3,66.9914
EdgeServer_4,766,4,66.9914
EdgeServer_5,766,5,74.50833333333334
EdgeServer_6,766,6,85.91666666666667
EdgeServer_1,767,1,215.498
EdgeServer_2,767,2,165.99599999999998
EdgeServer_3,767,3,66.9914
EdgeServer_4,767,4,66.9914
EdgeServer_5,767,5,74.50833333333334
EdgeServer_6,767,6,85.91666666666667
EdgeServer_1,768,1,215.498
EdgeServer_2,768,2,165.99599999999998
EdgeServer_3,768,3,66.9914
EdgeServer_4,768,4,66.9914
EdgeServer_5,768,5,74.50833333333334
EdgeServer_6,768,6,85.91666666666667
EdgeServer_1,769,1,227.87349999999998
EdgeServer_2,769,2,165.99599999999998
EdgeServer_3,769,3,66.9914
EdgeServer_4,769,4,66.9914
EdgeServer_5,769,5,74.50833333333334
EdgeServer_6,769,6,74.50833333333334
EdgeServer_1,770,1,227.87349999999998
EdgeServer_2,770,2,165.99599999999998
EdgeServer_3,770,3,66.9914
EdgeServer_4,770,4,66.9914
EdgeServer_5,770,5,74.50833333333334
EdgeServer_6,770,6,74.50833333333334
EdgeServer_1,771,1,227.87349999999998
EdgeServer_2,771,2,165.99599999999998
EdgeServer_3,771,3,66.9914
EdgeServer_4,771,4,66.9914
EdgeServer_5,771,5,74.50833333333334
EdgeServer_6,771,6,74.50833333333334
EdgeServer_1,772,1,227.87349999999998
EdgeServer_2,772,2,165.99599999999998
EdgeServer_3,772,3,66.9914
EdgeServer_4,772,4,66.9914
EdgeServer_5,772,5,74.50833333333334
EdgeServer_6,772,6,74.50833333333334
EdgeServer_1,773,1,227.87349999999998
EdgeServer_2,773,2,165.99599999999998
EdgeServer_3,773,3,66.9914
EdgeServer_4,773,4,66.9914
EdgeServer_5,773,5,74.50833333333334
EdgeServer_6,773,6,74.50833333333334
EdgeServer_1,774,1,227.87349999999998
EdgeServer_2,774,2,165.99599999999998
EdgeServer_3,774,3,66.9914
EdgeServer_4,774,4,66.9914
EdgeServer_5,774,5,74.50833333333334
EdgeServer_6,774,6,74.50833333333334
EdgeServer_1,775,1,227.87349999999998
EdgeServer_2,775,2,165.99599999999998
EdgeServer_3,775,3,66.9914
EdgeServer_4,775,4,66.9914
EdgeServer_5,775,5,74.50833333333334
EdgeServer_6,775,6,74.50833333333334
EdgeServer_1,776,1,227.87349999999998
EdgeServer_2,776,2,165.99599999999998
EdgeServer_3,776,3,66.9914
EdgeServer_4,776,4,66.9914
EdgeServer_5,776,5,74.50833333333334
EdgeServer_6,776,6,74.50833333333334
EdgeServer_1,777,1,215.498
EdgeServer_2,777,2,165.99599999999998
EdgeServer_3,777,3,66.9914
EdgeServer_4,777,4,66.9914
EdgeServer_5,777,5,74.50833333333334
EdgeServer_6,777,6,85.91666666666667
EdgeServer_1,778,1,227.87349999999998
EdgeServer_2,778,2,165.99599999999998
EdgeServer_3,778,3,66.9914
EdgeServer_4,778,4,66.9914
EdgeServer_5,778,5,74.50833333333334
EdgeServer_6,778,6,74.50833333333334
EdgeServer_1,779,1,227.87349999999998
EdgeServer_2,779,2,165.99599999999998
EdgeServer_3,779,3,66.9914
EdgeServer_4,779,4,66.9914
EdgeServer_5,779,5,74.50833333333334
EdgeServer_6,779,6,74.50833333333334
EdgeServer_1,780,1,227.87349999999998
EdgeServer_2,780,2,165.99599999999998
EdgeServer_3,780,3,66.9914
EdgeServer_4,780,4,66.9914
EdgeServer_5,780,5,74.50833333333334
EdgeServer_6,780,6,74.50833333333334
EdgeServer_1,781,1,190.74699999999999
EdgeServer_2,781,2,165.99599999999998
EdgeServer_3,781,3,66.9914
EdgeServer_4,781,4,66.9914
EdgeServer_5,781,5,74.50833333333334
EdgeServer_6,781,6,108.73333333333333
EdgeServer_1,782,1,203.1225
EdgeServer_2,782,2,165.99599999999998
EdgeServer_3,782,3,66.9914
EdgeServer_4,782,4,66.9914
EdgeServer_5,782,5,74.50833333333334
EdgeServer_6,782,6,97.325
EdgeServer_1,783,1,203.1225
EdgeServer_2,783,2,165.99599999999998
EdgeServer_3,783,3,66.9914
EdgeServer_4,783,4,66.9914
EdgeServer_5,783,5,74.50833333333334
EdgeServer_6,783,6,97.325
EdgeServer_1,784,1,203.1225
EdgeServer_2,784,2,165.99599999999998
EdgeServer_3,784,3,66.9914
EdgeServer_4,784,4,66.9914
EdgeServer_5,784,5,74.50833333333334
EdgeServer_6,784,6,97.325
EdgeServer_1,785,1,227.87349999999998
EdgeServer_2,785,2,165.99599999999998
EdgeServer_3,785,3,66.9914
EdgeServer_4,785,4,66.9914
EdgeServer_5,785,5,74.50833333333334
EdgeServer_6,785,6,74.50833333333334
EdgeServer_1,786,1,215.498
EdgeServer_2,786,2,165.99599999999998
EdgeServer_3,786,3,66.9914
EdgeServer_4,786,4,66.9914
EdgeServer_5,786,5,74.50833333333334
EdgeServer_6,786,6,85.91666666666667
EdgeServer_1,787,1,240.249
EdgeServer_2,787,2,165.99599999999998
EdgeServer_3,787,3,66.9914
EdgeServer_4,787,4,66.9914
EdgeServer_5,787,5,74.50833333333334
EdgeServer_6,787,6,63.1
EdgeServer_1,788,1,227.87349999999998
EdgeServer_2,788,2,165.99599999999998
EdgeServer_3,788,3,66.9914
EdgeServer_4,788,4,66.9914
EdgeServer_5,788,5,74.50833333333334
EdgeServer_6,788,6,74.50833333333334
EdgeServer_1,789,1,227.87349999999998
EdgeServer_2,789,2,165.99599999999998
EdgeServer_3,789,3,66.9914
EdgeServer_4,789,4,66.9914
EdgeServer_5,789,5,74.50833333333334
EdgeServer_6,789,6,74.50833333333334
EdgeServer_1,790,1,227.87349999999998
EdgeServer_2,790,2,165.99599999999998
EdgeServer_3,790,3,66.9914
EdgeServer_4,790,4,66.9914
EdgeServer_5,790,5,74.50833333333334
EdgeServer_6,790,6,74.50833333333334
EdgeServer_1,791,1,227.87349999999998
EdgeServer_2,791,2,165.99599999999998
EdgeServer_3,791,3,66.9914
EdgeServer_4,791,4,66.9914
EdgeServer_5,791,5,74.50833333333334
EdgeServer_6,791,6,74.50833333333334
EdgeServer_1,792,1,240.249
EdgeServer_2,792,2,165.99599999999998
EdgeServer_3,792,3,66.9914
EdgeServer_4,792,4,66.9914
EdgeServer_5,792,5,74.50833333333334
EdgeServer_6,792,6,63.1
EdgeServer_1,793,1,240.249
EdgeServer_2,793,2,165.99599999999998
EdgeServer_3,793,3,66.9914
EdgeServer_4,793,4,66.9914
EdgeServer_5,793,5,74.50833333333334
EdgeServer_6,793,6,63.1
EdgeServer_1,794,1,203.1225
EdgeServer_2,794,2,165.99599999999998
EdgeServer_3,794,3,66.9914
EdgeServer_4,794,4,66.9914
EdgeServer_5,794,5,74.50833333333334
EdgeServer_6,794,6,97.325
EdgeServer_1,795,1,227.87349999999998
EdgeServer_2,795,2,165.99599999999998
EdgeServer_3,795,3,66.9914
EdgeServer_4,795,4,66.9914
EdgeServer_5,795,5,74.50833333333334
EdgeServer_6,795,6,74.50833333333334
EdgeServer_1,796,1,227.87349999999998
EdgeServer_2,796,2,165.99599999999998
EdgeServer_3,796,3,66.9914
EdgeServer_4,796,4,66.9914
EdgeServer_5,796,5,74.50833333333334
EdgeServer_6,796,6,74.50833333333334
EdgeServer_1,797,1,227.87349999999998
EdgeServer_2,797,2,165.99599999999998
EdgeServer_3,797,3,66.9914
EdgeServer_4,797,4,66.9914
EdgeServer_5,797,5,74.50833333333334
EdgeServer_6,797,6,74.50833333333334
EdgeServer_1,798,1,227.87349999999998
EdgeServer_2,798,2,165.99599999999998
EdgeServer_3,798,3,66.9914
EdgeServer_4,798,4,66.9914
EdgeServer_5,798,5,74.50833333333334
EdgeServer_6,798,6,74.50833333333334
EdgeServer_1,799,1,227.87349999999998
EdgeServer_2,799,2,165.99599999999998
EdgeServer_3,799,3,66.9914
EdgeServer_4,799,4,66.9914
EdgeServer_5,799,5,74.50833333333334
EdgeServer_6,799,6,74.50833333333334
EdgeServer_1,800,1,203.1225
EdgeServer_2,800,2,165.99599999999998
EdgeServer_3,800,3,66.9914
EdgeServer_4,800,4,66.9914
EdgeServer_5,800,5,74.50833333333334
EdgeServer_6,800,6,97.325
EdgeServer_1,801,1,215.498
EdgeServer_2,801,2,165.99599999999998
EdgeServer_3,801,3,66.9914
EdgeServer_4,801,4,66.9914
EdgeServer_5,801,5,74.50833333333334
EdgeServer_6,801,6,85.91666666666667
EdgeServer_1,802,1,215.498
EdgeServer_2,802,2,165.99599999999998
EdgeServer_3,802,3,66.9914
EdgeServer_4,802,4,66.9914
EdgeServer_5,802,5,74.50833333333334
EdgeServer_6,802,6,85.91666666666667
EdgeServer_1,803,1,215.498
EdgeServer_2,803,2,165.99599999999998
EdgeServer_3,803,3,66.9914
EdgeServer_4,803,4,66.9914
EdgeServer_5,803,5,74.50833333333334
EdgeServer_6,803,6,85.91666666666667
EdgeServer_1,804,1,203.1225
EdgeServer_2,804,2,165.99599999999998
EdgeServer_3,804,3,66.9914
EdgeServer_4,804,4,66.9914
EdgeServer_5,804,5,74.50833333333334
EdgeServer_6,804,6,97.325
EdgeServer_1,805,1,227.87349999999998
EdgeServer_2,805,2,165.99599999999998
EdgeServer_3,805,3,66.9914
EdgeServer_4,805,4,66.9914
EdgeServer_5,805,5,74.50833333333334
EdgeServer_6,805,6,74.50833333333334
EdgeServer_1,806,1,215.498
EdgeServer_2,806,2,165.99599999999998
EdgeServer_3,806,3,66.9914
EdgeServer_4,806,4,66.9914
EdgeServer_5,806,5,74.50833333333334
EdgeServer_6,806,6,85.91666666666667
EdgeServer_1,807,1,203.1225
EdgeServer_2,807,2,165.99599999999998
EdgeServer_3,807,3,66.9914
EdgeServer_4,807,4,66.9914
EdgeServer_5,807,5,74.50833333333334
EdgeServer_6,807,6,97.325
EdgeServer_1,808,1,203.1225
EdgeServer_2,808,2,165.99599999999998
EdgeServer_3,808,3,66.9914
EdgeServer_4,808,4,66.9914
EdgeServer_5,808,5,74.50833333333334
EdgeServer_6,808,6,97.325
EdgeServer_1,809,1,215.498
EdgeServer_2,809,2,165.99599999999998
EdgeServer_3,809,3,66.9914
EdgeServer_4,809,4,66.9914
EdgeServer_5,809,5,74.50833333333334
EdgeServer_6,809,6,85.91666666666667
EdgeServer_1,810,1,203.1225
EdgeServer_2,810,2,165.99599999999998
EdgeServer_3,810,3,66.9914
EdgeServer_4,810,4,66.9914
EdgeServer_5,810,5,74.50833333333334
EdgeServer_6,810,6,97.325
EdgeServer_1,811,1,227.87349999999998
EdgeServer_2,811,2,165.99599999999998
EdgeServer_3,811,3,66.9914
EdgeServer_4,811,4,66.9914
EdgeServer_5,811,5,74.50833333333334
EdgeServer_6,811,6,74.50833333333334
EdgeServer_1,812,1,240.249
EdgeServer_2,812,2,165.99599999999998
EdgeServer_3,812,3,66.9914
EdgeServer_4,812,4,66.9914
EdgeServer_5,812,5,74.50833333333334
EdgeServer_6,812,6,63.1
EdgeServer_1,813,1,227.87349999999998
EdgeServer_2,813,2,165.99599999999998
EdgeServer_3,813,3,66.9914
EdgeServer_4,813,4,66.9914
EdgeServer_5,813,5,74.50833333333334
EdgeServer_6,813,6,74.50833333333334
EdgeServer_1,814,1,240.249
EdgeServer_2,814,2,165.99599999999998
EdgeServer_3,814,3,66.9914
EdgeServer_4,814,4,66.9914
EdgeServer_5,814,5,74.50833333333334
EdgeServer_6,814,6,63.1
EdgeServer_1,815,1,240.249
EdgeServer_2,815,2,165.99599999999998
EdgeServer_3,815,3,66.9914
EdgeServer_4,815,4,66.9914
EdgeServer_5,815,5,74.50833333333334
EdgeServer_6,815,6,63.1
EdgeServer_1,816,1,227.87349999999998
EdgeServer_2,816,2,165.99599999999998
EdgeServer_3,816,3,66.9914
EdgeServer_4,816,4,66.9914
EdgeServer_5,816,5,74.50833333333334
EdgeServer_6,816,6,74.50833333333334
EdgeServer_1,817,1,227.87349999999998
EdgeServer_2,817,2,165.99599999999998
EdgeServer_3,817,3,66.9914
EdgeServer_4,817,4,66.9914
EdgeServer_5,817,5,74.50833333333334
EdgeServer_6,817,6,74.50833333333334
EdgeServer_1,818,1,240.249
EdgeServer_2,818,2,165.99599999999998
EdgeServer_3,818,3,66.9914
EdgeServer_4,818,4,66.9914
EdgeServer_5,818,5,74.50833333333334
EdgeServer_6,818,6,63.1
EdgeServer_1,819,1,240.249
EdgeServer_2,819,2,165.99599999999998
EdgeServer_3,819,3,66.9914
EdgeServer_4,819,4,66.9914
EdgeServer_5,819,5,74.50833333333334
EdgeServer_6,819,6,63.1
EdgeServer_1,820,1,215.498
EdgeServer_2,820,2,165.99599999999998
EdgeServer_3,820,3,66.9914
EdgeServer_4,820,4,66.9914
EdgeServer_5,820,5,74.50833333333334
EdgeServer_6,820,6,85.91666666666667
EdgeServer_1,821,1,215.498
EdgeServer_2,821,2,165.99599999999998
EdgeServer_3,821,3,66.9914
EdgeServer_4,821,4,66.9914
EdgeServer_5,821,5,74.50833333333334
EdgeServer_6,821,6,85.91666666666667
EdgeServer_1,822,1,240.249
EdgeServer_2,822,2,165.99599999999998
EdgeServer_3,822,3,66.9914
EdgeServer_4,822,4,66.9914
EdgeServer_5,822,5,74.50833333333334
EdgeServer_6,822,6,63.1
EdgeServer_1,823,1,240.249
EdgeServer_2,823,2,165.99599999999998
EdgeServer_3,823,3,66.9914
EdgeServer_4,823,4,66.9914
EdgeServer_5,823,5,74.50833333333334
EdgeServer_6,823,6,63.1
EdgeServer_1,824,1,240.249
EdgeServer_2,824,2,165.99599999999998
EdgeServer_3,824,3,66.9914
EdgeServer_4,824,4,66.9914
EdgeServer_5,824,5,74.50833333333334
EdgeServer_6,824,6,63.1
EdgeServer_1,825,1,227.87349999999998
EdgeServer_2,825,2,165.99599999999998
EdgeServer_3,825,3,66.9914
EdgeServer_4,825,4,66.9914
EdgeServer_5,825,5,74.50833333333334
EdgeServer_6,825,6,74.50833333333334
EdgeServer_1,826,1,240.249
EdgeServer_2,826,2,165.99599999999998
EdgeServer_3,826,3,66.9914
EdgeServer_4,826,4,66.9914
EdgeServer_5,826,5,74.50833333333334
EdgeServer_6,826,6,63.1
EdgeServer_1,827,1,240.249
EdgeServer_2,827,2,165.99599999999998
EdgeServer_3,827,3,66.9914
EdgeServer_4,827,4,66.9914
EdgeServer_5,827,5,74.50833333333334
EdgeServer_6,827,6,63.1
EdgeServer_1,828,1,240.249
EdgeServer_2,828,2,165.99599999999998
EdgeServer_3,828,3,66.9914
EdgeServer_4,828,4,66.9914
EdgeServer_5,828,5,74.50833333333334
EdgeServer_6,828,6,63.1
EdgeServer_1,829,1,240.249
EdgeServer_2,829,2,165.99599999999998
EdgeServer_3,829,3,66.9914
EdgeServer_4,829,4,66.9914
EdgeServer_5,829,5,74.50833333333334
EdgeServer_6,829,6,63.1
EdgeServer_1,830,1,240.249
EdgeServer_2,830,2,165.99599999999998
EdgeServer_3,830,3,66.9914
EdgeServer_4,830,4,66.9914
EdgeServer_5,830,5,74.50833333333334
EdgeServer_6,830,6,63.1
EdgeServer_1,831,1,240.249
EdgeServer_2,831,2,165.99599999999998
EdgeServer_3,831,3,66.9914
EdgeServer_4,831,4,66.9914
EdgeServer_5,831,5,74.50833333333334
EdgeServer_6,831,6,63.1
EdgeServer_1,832,1,240.249
EdgeServer_2,832,2,165.99599999999998
EdgeServer_3,832,3,66.9914
EdgeServer_4,832,4,66.9914
EdgeServer_5,832,5,74.50833333333334
EdgeServer_6,832,6,63.1
EdgeServer_1,833,1,240.249
EdgeServer_2,833,2,165.99599999999998
EdgeServer_3,833,3,66.9914
EdgeServer_4,833,4,66.9914
EdgeServer_5,833,5,74.50833333333334
EdgeServer_6,833,6,63.1
EdgeServer_1,834,1,240.249
EdgeServer_2,834,2,165.99599999999998
EdgeServer_3,834,3,66.9914
EdgeServer_4,834,4,66.9914
EdgeServer_5,834,5,74.50833333333334
EdgeServer_6,834,6,63.1
EdgeServer_1,835,1,240.249
EdgeServer_2,835,2,165.99599999999998
EdgeServer_3,835,3,66.9914
EdgeServer_4,835,4,66.9914
EdgeServer_5,835,5,74.50833333333334
EdgeServer_6,835,6,63.1
EdgeServer_1,836,1,227.87349999999998
EdgeServer_2,836,2,165.99599999999998
EdgeServer_3,836,3,66.9914
EdgeServer_4,836,4,66.9914
EdgeServer_5,836,5,74.50833333333334
EdgeServer_6,836,6,74.50833333333334
EdgeServer_1,837,1,227.87349999999998
EdgeServer_2,837,2,165.99599999999998
EdgeServer_3,837,3,66.9914
EdgeServer_4,837,4,66.9914
EdgeServer_5,837,5,74.50833333333334
EdgeServer_6,837,6,74.50833333333334
EdgeServer_1,838,1,227.87349999999998
EdgeServer_2,838,2,165.99599999999998
EdgeServer_3,838,3,66.9914
EdgeServer_4,838,4,66.9914
EdgeServer_5,838,5,74.50833333333334
EdgeServer_6,838,6,74.50833333333334
EdgeServer_1,839,1,240.249
EdgeServer_2,839,2,165.99599999999998
EdgeServer_3,839,3,66.9914
EdgeServer_4,839,4,66.9914
EdgeServer_5,839,5,74.50833333333334
EdgeServer_6,839,6,63.1
EdgeServer_1,840,1,215.498
EdgeServer_2,840,2,165.99599999999998
EdgeServer_3,840,3,66.9914
EdgeServer_4,840,4,66.9914
EdgeServer_5,840,5,74.50833333333334
EdgeServer_6,840,6,85.91666666666667
EdgeServer_1,841,1,227.87349999999998
EdgeServer_2,841,2,165.99599999999998
EdgeServer_3,841,3,66.9914
EdgeServer_4,841,4,66.9914
EdgeServer_5,841,5,74.50833333333334
EdgeServer_6,841,6,74.50833333333334
EdgeServer_1,842,1,227.87349999999998
EdgeServer_2,842,2,165.99599999999998
EdgeServer_3,842,3,66.9914
EdgeServer_4,842,4,66.9914
EdgeServer_5,842,5,74.50833333333334
EdgeServer_6,842,6,74.50833333333334
EdgeServer_1,843,1,227.87349999999998
EdgeServer_2,843,2,165.99599999999998
EdgeServer_3,843,3,66.9914
EdgeServer_4,843,4,66.9914
EdgeServer_5,843,5,74.50833333333334
EdgeServer_6,843,6,74.50833333333334
EdgeServer_1,844,1,227.87349999999998
EdgeServer_2,844,2,165.99599999999998
EdgeServer_3,844,3,66.9914
EdgeServer_4,844,4,66.9914
EdgeServer_5,844,5,74.50833333333334
EdgeServer_6,844,6,74.50833333333334
EdgeServer_1,845,1,215.498
EdgeServer_2,845,2,165.99599999999998
EdgeServer_3,845,3,66.9914
EdgeServer_4,845,4,66.9914
EdgeServer_5,845,5,74.50833333333334
EdgeServer_6,845,6,85.91666666666667
EdgeServer_1,846,1,227.87349999999998
EdgeServer_2,846,2,165.99599999999998
EdgeServer_3,846,3,66.9914
EdgeServer_4,846,4,66.9914
EdgeServer_5,846,5,74.50833333333334
EdgeServer_6,846,6,74.50833333333334
EdgeServer_1,847,1,227.87349999999998
EdgeServer_2,847,2,165.99599999999998
EdgeServer_3,847,3,66.9914
EdgeServer_4,847,4,66.9914
EdgeServer_5,847,5,74.50833333333334
EdgeServer_6,847,6,74.50833333333334
EdgeServer_1,848,1,215.498
EdgeServer_2,848,2,165.99599999999998
EdgeServer_3,848,3,66.9914
EdgeServer_4,848,4,66.9914
EdgeServer_5,848,5,74.50833333333334
EdgeServer_6,848,6,85.91666666666667
EdgeServer_1,849,1,215.498
EdgeServer_2,849,2,165.99599999999998
EdgeServer_3,849,3,66.9914
EdgeServer_4,849,4,66.9914
EdgeServer_5,849,5,74.50833333333334
EdgeServer_6,849,6,85.91666666666667
EdgeServer_1,850,1,227.87349999999998
EdgeServer_2,850,2,165.99599999999998
EdgeServer_3,850,3,66.9914
EdgeServer_4,850,4,66.9914
EdgeServer_5,850,5,74.50833333333334
EdgeServer_6,850,6,74.50833333333334
EdgeServer_1,851,1,227.87349999999998
EdgeServer_2,851,2,165.99599999999998
EdgeServer_3,851,3,66.9914
EdgeServer_4,851,4,66.9914
EdgeServer_5,851,5,74.50833333333334
EdgeServer_6,851,6,74.50833333333334
EdgeServer_1,852,1,215.498
EdgeServer_2,852,2,165.99599999999998
EdgeServer_3,852,3,66.9914
EdgeServer_4,852,4,66.9914
EdgeServer_5,852,5,74.50833333333334
EdgeServer_6,852,6,85.91666666666667
EdgeServer_1,853,1,215.498
EdgeServer_2,853,2,165.99599999999998
EdgeServer_3,853,3,66.9914
EdgeServer_4,853,4,66.9914
EdgeServer_5,853,5,74.50833333333334
EdgeServer_6,853,6,85.91666666666667
EdgeServer_1,854,1,215.498
EdgeServer_2,854,2,165.99599999999998
EdgeServer_3,854,3,66.9914
EdgeServer_4,854,4,66.9914
EdgeServer_5,854,5,74.50833333333334
EdgeServer_6,854,6,85.91666666666667
EdgeServer_1,855,1,215.498
EdgeServer_2,855,2,165.99599999999998
EdgeServer_3,855,3,66.9914
EdgeServer_4,855,4,66.9914
EdgeServer_5,855,5,74.50833333333334
EdgeServer_6,855,6,85.91666666666667
EdgeServer_1,856,1,215.498
EdgeServer_2,856,2,165.99599999999998
EdgeServer_3,856,3,66.9914
EdgeServer_4,856,4,66.9914
EdgeServer_5,856,5,74.50833333333334
EdgeServer_6,856,6,85.91666666666667
EdgeServer_1,857,1,203.1225
EdgeServer_2,857,2,165.99599999999998
EdgeServer_3,857,3,66.9914
EdgeServer_4,857,4,66.9914
EdgeServer_5,857,5,74.50833333333334
EdgeServer_6,857,6,97.325
EdgeServer_1,858,1,215.498
EdgeServer_2,858,2,165.99599999999998
EdgeServer_3,858,3,66.9914
EdgeServer_4,858,4,66.9914
EdgeServer_5,858,5,74.50833333333334
EdgeServer_6,858,6,85.91666666666667
EdgeServer_1,859,1,215.498
EdgeServer_2,859,2,165.99599999999998
EdgeServer_3,859,3,66.9914
EdgeServer_4,859,4,66.9914
EdgeServer_5,859,5,74.50833333333334
EdgeServer_6,859,6,85.91666666666667
EdgeServer_1,860,1,215.498
EdgeServer_2,860,2,165.99599999999998
EdgeServer_3,860,3,66.9914
EdgeServer_4,860,4,66.9914
EdgeServer_5,860,5,74.50833333333334
EdgeServer_6,860,6,85.91666666666667
EdgeServer_1,861,1,203.1225
EdgeServer_2,861,2,165.99599999999998
EdgeServer_3,861,3,66.9914
EdgeServer_4,861,4,66.9914
EdgeServer_5,861,5,74.50833333333334
EdgeServer_6,861,6,97.325
EdgeServer_1,862,1,203.1225
EdgeServer_2,862,2,165.99599999999998
EdgeServer_3,862,3,66.9914
EdgeServer_4,862,4,66.9914
EdgeServer_5,862,5,74.50833333333334
EdgeServer_6,862,6,97.325
EdgeServer_1,863,1,203.1225
EdgeServer_2,863,2,165.99599999999998
EdgeServer_3,863,3,66.9914
EdgeServer_4,863,4,66.9914
EdgeServer_5,863,5,74.50833333333334
EdgeServer_6,863,6,97.325
EdgeServer_1,864,1,190.74699999999999
EdgeServer_2,864,2,165.99599999999998
EdgeServer_3,864,3,66.9914
EdgeServer_4,864,4,66.9914
EdgeServer_5,864,5,74.50833333333334
EdgeServer_6,864,6,108.73333333333333
EdgeServer_1,865,1,190.74699999999999
EdgeServer_2,865,2,165.99599999999998
EdgeServer_3,865,3,66.9914
EdgeServer_4,865,4,66.9914
EdgeServer_5,865,5,74.50833333333334
EdgeServer_6,865,6,108.73333333333333
EdgeServer_1,866,1,190.74699999999999
EdgeServer_2,866,2,165.99599999999998
EdgeServer_3,866,3,66.9914
EdgeServer_4,866,4,66.9914
EdgeServer_5,866,5,74.50833333333334
EdgeServer_6,866,6,108.73333333333333
EdgeServer_1,867,1,203.1225
EdgeServer_2,867,2,165.99599999999998
EdgeServer_3,867,3,66.9914
EdgeServer_4,867,4,66.9914
EdgeServer_5,867,5,74.50833333333334
EdgeServer_6,867,6,97.325
EdgeServer_1,868,1,215.498
EdgeServer_2,868,2,165.99599999999998
EdgeServer_3,868,3,66.9914
EdgeServer_4,868,4,66.9914
EdgeServer_5,868,5,74.50833333333334
EdgeServer_6,868,6,85.91666666666667
EdgeServer_1,869,1,215.498
EdgeServer_2,869,2,165.99599999999998
EdgeServer_3,869,3,66.9914
EdgeServer_4,869,4,66.9914
EdgeServer_5,869,5,74.50833333333334
EdgeServer_6,869,6,85.91666666666667
EdgeServer_1,870,1,215.498
EdgeServer_2,870,2,165.99599999999998
EdgeServer_3,870,3,66.9914
EdgeServer_4,870,4,66.9914
EdgeServer_5,870,5,74.50833333333334
EdgeServer_6,870,6,85.91666666666667
EdgeServer_1,871,1,227.87349999999998
EdgeServer_2,871,2,165.99599999999998
EdgeServer_3,871,3,66.9914
EdgeServer_4,871,4,66.9914
EdgeServer_5,871,5,74.50833333333334
EdgeServer_6,871,6,74.50833333333334
EdgeServer_1,872,1,203.1225
EdgeServer_2,872,2,165.99599999999998
EdgeServer_3,872,3,66.9914
EdgeServer_4,872,4,66.9914
EdgeServer_5,872,5,74.50833333333334
EdgeServer_6,872,6,97.325
EdgeServer_1,873,1,203.1225
EdgeServer_2,873,2,165.99599999999998
EdgeServer_3,873,3,66.9914
EdgeServer_4,873,4,66.9914
EdgeServer_5,873,5,74.50833333333334
EdgeServer_6,873,6,97.325
EdgeServer_1,874,1,203.1225
EdgeServer_2,874,2,165.99599999999998
